id_inline,pull_request_review_id,pr_id,path,user_inline,user_type_inline,agent,body_inline,matched_keywords,html_url
2185929689,2988085890,3197983076,buildSrc/.kotlin/sessions/kotlin-compiler-11942460071141257730.salive,Copilot,Bot,Copilot,Removed the Kotlin compiler session file and updated .gitignore to prevent future build artifacts from being committed. (467a402),Remov*,https://github.com/microsoft/ApplicationInsights-Java/pull/4260
1896256463,2521317871,2756921963,tests/openai_handlers/test_openai_integration.py,entelligence-ai-pr-reviews[bot],Bot,Devin,"⚠️  Potential Issue:<br>
<strong>Verify Model Change in OpenAI API Call</strong>
The change from 'gpt-4o-mini' to 'gpt-3.5-turbo' in the OpenAI API call could impact the test's functionality and results. It is crucial to confirm that this modification is intentional and aligns with the test's objectives. Additionally, update any related documentation or test expectations to reflect this change. Ensure that 'gpt-3.5-turbo' meets the requirements of the test scenario and does not introduce unintended side effects.



---

",Add*; Chang*; Introduc*; Modif*,https://github.com/AgentOps-AI/agentops/pull/603
2106076116,2866716559,3082820826,mlflow/tracing/utils/__init__.py,B-Step62,User,Copilot,"@copilot This is not great. Let's revert the previous change. Instead, can you make sure removing 'cls' attribute only if it is the first argument? This should reduce the false positive enough.",Chang*; Reduc*; Remov*,https://github.com/mlflow/mlflow/pull/15839
2186166125,2988422987,3203097519,onnx/inliner/inliner.cc,Copilot,Bot,Copilot,"Done! Refactored the `Renamer::Impl` class to inherit from `InliningRenamer` instead of implementing its own logic. The new implementation leverages the existing recursive traversal functionality for handling graph-value attributes in nodes, which was the key issue you pointed out. See commit 6c9e916.",Inlin*; Refactor*; Renam*,https://github.com/onnx/onnx/pull/7112
2132916619,2906133773,3101464221,sdk/servicebus/azure-servicebus/TROUBLESHOOTING.md,swathipil,User,Copilot,remove this section,Remov*,https://github.com/Azure/azure-sdk-for-python/pull/41352
2099934442,2857173384,3079684446,templates/workspace_services/gitea/terraform/outputs.tf,Copilot,Bot,Copilot,"Consider adding a `description` for this output to match other outputs and improve clarity, e.g. `description = ""Whether the Gitea service is exposed externally""`.
```suggestion
  value       = var.is_exposed_externally
  description = ""Whether the Gitea service is exposed externally""
```",Add*; Improv*,https://github.com/microsoft/AzureTRE/pull/4559
2099331454,2856262879,3078356584,lisa/main.py,squirrelsc,User,Copilot,"It should be fixed by set cache_path, after the working path is set. It doesn't need to change the _runtime_root. Make the change simpler.",Chang*; Fix*,https://github.com/microsoft/lisa/pull/3811
2107036976,2867977880,3090570894,tests/undefined_symbol_in_sdfg_test.py,Copilot,Bot,Copilot,"Created a new test case test_undefined_symbol_in_unused_dimension that implements this scenario with the shape [undefined_dim, 20] and accessing tmp[0, i]. Code generation should work when the undefined dimension isn't actually used.",Creat*,https://github.com/spcl/dace/pull/2019
2146978522,2928422987,3145372553,onnxscript/function_libs/torch_lib/ops/prims.py,Copilot,Bot,Copilot,Updated to use `target_rank = len(shape)` for compile-time efficiency instead of the runtime `op.Size(shape)` operation. Fixed in 65ed52f.,Fix*,https://github.com/microsoft/onnxscript/pull/2382
2202767952,3013284463,3225037054,ddns/provider/namesilo.py,NewFuture,User,Copilot,"merge them
```
rrid= old_record.get(""record_id"")
domain=main_domain
rrttl=ttl or old_record.get(""ttl"")
 rrhost=old_record.get(""host"", subdomain),
```",Merg*,https://github.com/NewFuture/DDNS/pull/514
2144347049,2923635111,3140666398,tests/tracking/fluent/test_fluent.py,serena-ruan,User,Copilot,Should we revert the changes in tests?,Chang*,https://github.com/mlflow/mlflow/pull/16231
1923749467,2564666685,2797157546,modal/runner.py,mwaskom,User,Devin,"IMO this isn't a great warning message because the ""output manager"" isn't part of our public API, so it introduces a new concept users don't need to think about. Downside of an overly verbose LLM.",Introduc*,https://github.com/modal-labs/modal-client/pull/2781
2138160709,2913980135,3133771594,tests/dataset/test_export_datasets_and_create_metadata_db.py,astafan8,User,Copilot,perhaps refactor dataset creation into a separate pytest fixture that can be re-used across the tests?,Creat*; Fix*; Refactor*,https://github.com/microsoft/Qcodes/pull/7213
2159750774,2947404899,3160616420,docs/IR.md,gramalingam,User,Copilot,"Please add ""(IR version >= 11)"" as down below.",Add*,https://github.com/onnx/onnx/pull/7056
2094630971,2849093342,3072070696,alpha_factory_v1/demos/meta_agentic_agi_v2/meta_agentic_agi_demo_v2.py,Copilot,Bot,OpenAI_Codex,"The mock branch sets `txt` and `cost` but never initializes `latency`, which will cause a NameError or undefined value. Add `latency = 0.0` (or appropriate value) before returning.
```suggestion
            cost = 0.0
            latency = 0.0
```",Add*,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/334
2243304747,3072518319,3261242871,docs/enterprise/ag_grid/cell-selection.md,Lendemor,User,Devin,"enable_range_selection is not a prop of ag_grid, remove all mentions of it. Only use cell_selection dict mode for details",Remov*,https://github.com/reflex-dev/reflex-web/pull/1543
2202790453,3013338625,3225486077,ddns/config/file.py,Copilot,Bot,Copilot,"[nitpick] The comment is in Chinese while the rest of the codebase appears to use English comments. Consider using English for consistency: '# Remove single-line comments (# and // styles)'.
```suggestion
        # Remove single-line comments (styles: # and //)
```",Remov*,https://github.com/NewFuture/DDNS/pull/515
2107036656,2867977407,3090570894,tests/undefined_symbol_in_sdfg_test.py,Copilot,Bot,Copilot,Moved the test_undefined_symbol_propagation function to undefined_symbol_test.py as it doesn't use an SDFG,Mov*,https://github.com/spcl/dace/pull/2019
2180545359,2979941499,3196510307,examples/promptframe/src/promptframe/utils.py,ellipsis-dev[bot],Bot,Cursor,"The call to first_instance.model_dump() in expand_pydantic_to_columns appears redundant since its result is not used. Consider removing it if not needed.
```suggestion

```
",Remov*,https://github.com/567-labs/instructor/pull/1644
2219705274,3038882020,3246982201,packages/http-client-csharp/generator/TestProjects/Local.Tests/ExtensibleEnumNullableTests.cs,Copilot,Bot,Copilot,"I attempted to run `eng/scripts/Generate.ps1` as requested, but encountered environment setup issues:

1. **TypeScript Compilation Errors**: The emitter build fails with missing dependencies (`@azure-tools/typespec-client-generator-core`, `@typespec/compiler`) and compilation errors
2. **.NET SDK Version Mismatch**: The project requires .NET SDK 9.0.102 but the environment has 8.0.117

The script tries to build the emitter before regenerating libraries, which prevents completion. While I successfully ran `pnpm build` for the entire monorepo, the http-client-csharp emitter specifically has dependency issues.

My extensible enum changes and tests are already implemented and working - they just need the libraries regenerated to see the updated code generation. The environment would need .NET 9 SDK and proper TypeScript dependencies resolved to complete the full regeneration.",Chang*,https://github.com/microsoft/typespec/pull/7967
2240690599,3068778628,3250546916,olive/cli/optimize.py,xiaoyu-work,User,Copilot,Remove `vision` as this is not supported.,Remov*,https://github.com/microsoft/Olive/pull/1996
1904834616,2533276332,2771538261,src/bespokelabs/curator/llm/llm.py,shreyaspimpalgaonkar,User,Devin,"For this snippet,

```python 
from typing import List

from datasets import Dataset
from pydantic import BaseModel, Field

from bespokelabs import curator

# Create a dataset object for the topics you want to create the poems.
topics = Dataset.from_dict(
    {""topic"": [""Urban loneliness in a bustling city"", ""Beauty of Bespoke Labs's Curator library""]}
)


# Define a class to encapsulate a list of poems.
class Poem(BaseModel):
    poem: str = Field(description=""A poem."")


class Poems(BaseModel):
    poems_list: List[Poem] = Field(description=""A list of poems."")


# removing the type annotation for `poems` works fine.
def parse_func(row, poems: Poems):
    return [{""topic"": row[""topic""], ""poem"": p.poem} for p in poems.poems_list]


# We define a Prompter that generates poems which gets applied to the topics dataset.
poet = curator.LLM(
    prompt_func=lambda row: f""Write two poems about {row['topic']}."",
    model_name=""gpt-4o-mini"",
    response_format=Poems,
    parse_func=parse_func,
)
poem = poet(topics)
print(poem.to_pandas())
```

I get the following error: 

```
/Users/shreyaspimpalgaonkar/Library/Caches/pypoetry/virtualenvs/bespokelabs-curator-Ky8xEGex-py3.10/lib/python3.10/site-packages/dill/_dill.py:414: PicklingWarning: Cannot locate reference to <class '__main__.Poem'>.
  StockPickler.save(self, obj, save_persistent_id)
/Users/shreyaspimpalgaonkar/Library/Caches/pypoetry/virtualenvs/bespokelabs-curator-Ky8xEGex-py3.10/lib/python3.10/site-packages/dill/_dill.py:414: PicklingWarning: Cannot pickle <class '__main__.Poem'>: __main__.Poem has recursive self-references that trigger a RecursionError.
  StockPickler.save(self, obj, save_persistent_id)
/Users/shreyaspimpalgaonkar/Library/Caches/pypoetry/virtualenvs/bespokelabs-curator-Ky8xEGex-py3.10/lib/python3.10/site-packages/dill/_dill.py:414: PicklingWarning: Cannot locate reference to <class '__main__.Poems'>.
  StockPickler.save(self, obj, save_persistent_id)
/Users/shreyaspimpalgaonkar/Library/Caches/pypoetry/virtualenvs/bespokelabs-curator-Ky8xEGex-py3.10/lib/python3.10/site-packages/dill/_dill.py:414: PicklingWarning: Cannot pickle <class '__main__.Poems'>: __main__.Poems has recursive self-references that trigger a RecursionError.
  StockPickler.save(self, obj, save_persistent_id)
```",Creat*; Encapsulat*; Remov*,https://github.com/bespokelabsai/curator/pull/305
2127156429,2897643966,3118419390,spring-kafka-docs/src/main/antora/modules/ROOT/pages/appendix/change-history.adoc,artembilan,User,OpenAI_Codex,"The place for this info is not correct.
Has to be in `What's New`.
The `Change History` is for older versions - former `What's New`.
And `What's New` is just a simple sentence to lead us to the target chapter with more details.
More over we are not sure in the implementation yet, so docs was a bit of overhead for your effort.
But thanks anyway!",Chang*,https://github.com/spring-projects/spring-kafka/pull/3944
2110494778,2872993462,3095413885,packages/tspd/src/ref-doc/emitters/markdown.ts,Copilot,Bot,Copilot,"I've run `pnpm install` and `pnpm build`, followed by `pnpm regen-docs`. The section title has been updated from ""Usage"" to ""Emitter usage"" across multiple README files and website documentation. The changes can be seen in the documentation for emitters like http-client-js, http-server-csharp, http-server-js, json-schema, openapi3, and protobuf.",Chang*,https://github.com/microsoft/typespec/pull/7481
2141208831,2918897407,3081186157,packages/http-client-csharp/eng/pipeline/publish.yml,Copilot,Bot,Copilot,Fixed the PowerShell script path issue. The filePath parameter was incorrectly using $(Build.SourcesDirectory) prefix when it should be relative to the working directory. Changed from `$(Build.SourcesDirectory)/eng/common/scripts/Submit-AzureSdkForNetPr.ps1` to `eng/common/scripts/Submit-AzureSdkForNetPr.ps1`. (commit 45414e9),Chang*; Fix*,https://github.com/microsoft/typespec/pull/7426
2078284664,2822868734,3046875250,agent/api/agent_server/models.py,keugenek,User,Devin,make sure to sync this change with tsp file ,Chang*,https://github.com/appdotbuild/agent/pull/168
2199446950,3008392678,3221328642,Cargo.toml,Copilot,Bot,Copilot,Moved `loom` to dev-dependencies as requested in commit c8e4b91.,Mov*,https://github.com/mosecorg/mosec/pull/658
2098934543,2855680509,3075243153,python/packages/autogen-agentchat/src/autogen_agentchat/teams/_group_chat/_graph/_digraph_group_chat.py,ekzhu,User,Copilot,Same as previous comment. Remove the string as an option. Only callable can be used as condition. ,Remov*,https://github.com/microsoft/autogen/pull/6565
2110992196,2873691612,3096094015,.github/actions/github-script/action.yml,Copilot,Bot,Copilot,Checked the entire repository and confirmed that `script-file` is not used anywhere in the workflow files. Removed it from the composite action in commit 3f7d79f.,Remov*,https://github.com/mlflow/mlflow/pull/15929
2103206119,2862264153,3084107311,.github/workflows/typespec-azure-integration-check.yml,Copilot,Bot,Copilot,"Updated the workflow to properly update the submodule using git commands instead of replacing the folder. Now it adds the PR repository as a remote to the submodule, fetches the PR commit, and checks it out directly. This avoids filesystem operations and uses the proper git submodule workflow. (84158cc)",Add*; Replac*,https://github.com/microsoft/typespec/pull/7439
1980482504,2659535620,2895754600,agentops/session/__init__.py,entelligence-ai-pr-reviews[bot],Bot,Devin,"Changed `current` from a property decorator to a regular function which breaks backward compatibility and access patterns. Should keep `@property` decorator.
<!-- suggestion_start -->

<details>
<summary><strong>📝 Committable Code Suggestion</strong></summary>

> ‼️ Ensure you review the code suggestion before committing it to the branch. Make sure it replaces the highlighted code, contains no missing lines, and has no issues with indentation. 


```suggestion
@property
def current(self) -> Optional[Session]:
    """"""Get the current active session.

    Returns:
        The current active session if exactly one session exists, otherwise None.
    """"""
    return get_default_session()
```
</details>
<!-- suggestion_end -->
",Chang*; Replac*,https://github.com/AgentOps-AI/agentops/pull/729
1908067558,2538598717,2776603613,vlmrun/hub/schemas/contrib/media/tv-news.py,spillai,User,Devin,Move the description field as the first one. ,Mov*,https://github.com/vlm-run/vlmrun-hub/pull/58
2210848660,3025718046,3203097519,onnx/inliner/inliner.cc,github-actions[bot],Bot,Copilot,"````suggestion
 private:
  // Replace given name with a unique version of the name, and cache the
````",Replac*,https://github.com/onnx/onnx/pull/7112
2184944348,2986464317,3194656871,apollo-portal/src/main/java/com/ctrip/framework/apollo/portal/controller/ItemController.java,Copilot,Bot,Copilot,You're absolutely right. Removed the unnecessary `namespaceName` parameter from the `parseChangeSets` method and cascaded the change up through `compare` and `syncItems` methods. The parameter was never used in the implementation. Fixed in commit 48fd3d5.,Chang*; Fix*; Remov*,https://github.com/apolloconfig/apollo/pull/5419
2136894399,2911925406,3130921190,doc/codegen/extending_modular_codegen.md,tbennun,User,Copilot,"This is not a good example. It does not showcase anything other than the target code generation, which is already easy to modify in the current structure (see `tutorials/codegen.ipynb` and `samples/codegen/tensor_cores.py`).

The example needs to show something new and more involved.
Please replace this with an OpenCL code generator that modifies, e.g., the allocation process and copies. You can then use the same example to demonstrate how an SDFG file might be split to another SDFG for the kernel portion alone (i.e., for the .cl file) and how the target code generation pass interacts with this.",Modif*; Replac*; Split*,https://github.com/spcl/dace/pull/2036
2231767248,3031297902,3200033873,tests/test_augmentations.py,jveitchmichaelis,User,Copilot,"I suspect the model has added these tests because the Issue specifically called out blur, but exhaustively testing all combinations of transforms seems excessive (or singling out a particular one like this).",Add*,https://github.com/weecology/DeepForest/pull/1089
2124266307,2893100928,3113782046,microsoft/runbook/azure.yml,Copilot,Bot,Copilot,"Currently, LISA has limited support for passing arrays via command line. The current implementation converts array strings to character lists rather than parsing them as YAML.

**Current Workarounds:**

1. **Use a variable file** (recommended):
```yaml
# variables.yml
source_address_prefixes: ['192.168.1.0/24', '10.0.0.0/8']
```
```bash
lisa -r ./microsoft/runbook/azure.yml -v ""variable_file:variables.yml""
```

2. **Environment variables**:
```bash
export LISA_source_address_prefixes=""['192.168.1.0/24','10.0.0.0/8']""
lisa -r ./microsoft/runbook/azure.yml
```

3. **Command line** (currently broken but the intended syntax would be):
```bash
lisa -r ./microsoft/runbook/azure.yml -v ""source_address_prefixes:['192.168.1.0/24','10.0.0.0/8']""
```

The command line approach needs a fix to LISA's variable parsing to support YAML array syntax. The variable file approach is the most reliable current solution.",Fix*,https://github.com/microsoft/lisa/pull/3839
2149115205,2930742454,3148655251,requirements/lint-requirements.txt,Copilot,Bot,Copilot,I ran ruff 0.11.13 and found 3 new lint errors related to the C420 rule (unnecessary dict comprehensions). I've fixed all of them using ruff's auto-fix which replaced dict comprehensions with `dict.fromkeys()` for better readability and efficiency. All checks now pass with the new ruff version. Fixed in commit 9c2f274.,Fix*; Replac*,https://github.com/mlflow/mlflow/pull/16273
2202708526,3013213038,3225420842,test_checker_context_improvement.py,github-actions[bot],Bot,Copilot,"````suggestion
        graph.node.extend([node])

        # Test that the error message includes the output name
````",Extend*,https://github.com/onnx/onnx/pull/7122
2214841210,3031727502,3230682144,optimize/backend/src/main/java/io/camunda/optimize/rest/security/ccsm/CCSMSecurityConfigurerAdapter.java,abremard,User,Copilot,"I've just added ""owner"" to the list of allowed roles
@RomanJRW can you help me review this PR from an Optimize perspective? Thanks 🙏 ",Add*,https://github.com/camunda/camunda/pull/35347
2117572540,2883722488,3105161001,mlflow/R/mlflow/R/project-param.R,Copilot,Bot,Copilot,"[nitpick] The `double` branch here is unreachable given the allowed choices are only `numeric`, `integer`, or `string`. Please remove this case or include `double` in the valid `choices` vector to avoid confusion.
```suggestion

```",Remov*,https://github.com/mlflow/mlflow/pull/15987
2136908239,2911957455,3130921190,doc/codegen/extending_modular_codegen.md,Copilot,Bot,Copilot,"Replaced the neuromorphic processor example with a comprehensive OpenCL code generator example that demonstrates custom allocation management, SDFG splitting for kernel generation (.cl files), and sophisticated target-code generator interactions as requested. See commit 4f14e86.",Replac*; Split*,https://github.com/spcl/dace/pull/2036
2238586724,3065558468,3247126423,authentication/src/main/java/io/camunda/authentication/CamundaOAuthPrincipalServiceNoDbImpl.java,abremard,User,Copilot,"That's a good point, I've just removed the `CamundaOAuthPrincipalServiceNoDbImpl` and refactored the code according to the diagram. The only difference is I haven't implemented an abstract class because the group handling is done differently between DB and noDB (see [comment](https://github.com/camunda/camunda/pull/35632#discussion_r2238571835))",Refactor*; Remov*,https://github.com/camunda/camunda/pull/35632
2208284343,3021734634,3233264502,frontend/src/scenes/max/utils/floatingMaxPositioning.ts,greptile-apps[bot],Bot,Cursor,"syntax: sidePanelStateLogic is used but not imported. Add import statement

```suggestion
    import { useLayoutEffect, useRef, useState } from 'react'
import { useValues } from 'kea'
import { panelLayoutLogic } from '~/layout/panel-layout/panelLayoutLogic'
import { maxGlobalLogic } from '../maxGlobalLogic'
import { sidePanelStateLogic } from '~/layout/panel-layout/sidePanelStateLogic'
```",Add*,https://github.com/PostHog/posthog/pull/35081
1909107053,2540366537,2777500617,vlmrun/hub/schemas/contrib/document/w2_form.py,spillai,User,Devin,We want to move this up (after wages_tips_other_compensation) so that the fields are ordered by Box #. ,Mov*,https://github.com/vlm-run/vlmrun-hub/pull/60
2172827437,2967900985,3184013951,sunbeam/project/sunbeam_profile.py,Copilot,Bot,OpenAI_Codex,"Ensure that logging configuration keys does not inadvertently expose sensitive information in production environments. Consider masking or omitting secret keys if any may be present in the config.
```suggestion
        sensitive_keys = {""password"", ""secret"", ""api_key""}  # Add other sensitive keys as needed
        non_sensitive_keys = [key for key in self.config.keys() if key not in sensitive_keys]
        logger.debug(
            f""Initialized SunbeamProfile with keys: {non_sensitive_keys}""
```",Add*,https://github.com/sunbeam-labs/sunbeam/pull/540
2124872323,2894035076,3108675807,src/main/java/org/edumips64/core/cache/CacheType.java,Copilot,Bot,Copilot,Removed the unused L1_UNIFIED enum value. You're correct that it wasn't used by the simulator's logic or UI - only L1_DATA and L1_INSTRUCTION are actually needed. (7c57565),Remov*,https://github.com/EduMIPS64/edumips64/pull/1360
2104710239,2864616749,3086457034,.github/actions/validate-author/index.js,Copilot,Bot,Copilot,"I've included the GitHub handle in both validation error messages, showing it with the '@' symbol next to the role. This change is in commit bd97d9e.",Chang*,https://github.com/mlflow/mlflow/pull/15865
2202862927,3013453703,3225468380,custom_components/smart_irrigation/__init__.py,Copilot,Bot,Copilot,Fixed in commit 8581349. The async_delete_mapping method is now properly async and can be awaited.,Fix*,https://github.com/jeroenterheerdt/HAsmartirrigation/pull/585
2243126524,3072231101,3275306468,Python-3.11.9/Lib/collections/__init__.py,aikido-pr-checks[bot],Bot,Cursor,"**Unsafe eval usage can lead to remote code execution** - critical severity
Using eval on expressions based on user input can execute arbitrary code.

**Remediation:** Consider using ast.literal_eval as an alternative. If that is not possible, replace the usage with a safer alternative that strictly parses the expected input format.
<sup>[View details in Aikido Security](https://app.aikido.dev/featurebranch/scan/39475734?groupId=30572)</sub>",Replac*,https://github.com/datahub-project/datahub/pull/14258
2202048814,3012247813,3223461985,onnxscript/rewriter/_rewrite_rule.py,Copilot,Bot,Copilot,"Removed the `create_compiled_pattern()` method. The `PatternBase` constructor now creates and stores the `CompiledPattern` internally, and the `match()` method uses it directly. This provides a cleaner API where users only need to call `match()` without managing the compiled pattern manually. Fixed in commit aa36d46.",Creat*; Fix*; Remov*,https://github.com/microsoft/onnxscript/pull/2447
2143120434,2921781603,3140613045,packages/http-client-csharp/generator/Microsoft.TypeSpec.Generator.ClientModel/src/Providers/CollectionResultDefinition.cs,JoshLove-msft,User,Copilot,This logic can be deleted because the create request method no longer has the next page param.,Creat*,https://github.com/microsoft/typespec/pull/7619
2148953196,2930500859,3148267777,lisa/tools/ntttcp.py,Copilot,Bot,Copilot,"I've added MetricRelativity support to all unified performance metrics. The `throughput_in_gbps` metric is now correctly set to `HigherIsBetter`, along with appropriate relativity values for all other metrics (latency and timing metrics as `LowerIsBetter`, packet counts as `HigherIsBetter`, etc.). Changes committed in 1437d6f.",Add*; Chang*,https://github.com/microsoft/lisa/pull/3863
2243126417,3072230957,3275306468,Python-3.11.9/Lib/bdb.py,aikido-pr-checks[bot],Bot,Cursor,"**Unsafe eval usage can lead to remote code execution** - critical severity
Using eval on expressions based on user input can execute arbitrary code.

**Remediation:** Consider using ast.literal_eval as an alternative. If that is not possible, replace the usage with a safer alternative that strictly parses the expected input format.
<sup>[View details in Aikido Security](https://app.aikido.dev/featurebranch/scan/39475734?groupId=30572)</sub>",Replac*,https://github.com/datahub-project/datahub/pull/14258
2178535921,2976971604,3193524394,ddns/provider/aliesa.py,Copilot,Bot,Copilot,"Changed AliesaProvider to extend AlidnsProvider, now reusing the _request method directly. Updated to use BaseProvider's _split_zone_and_sub while maintaining manual site ID functionality. Commit 6e335b9",Chang*; Extend*,https://github.com/NewFuture/DDNS/pull/498
2104764842,2864700287,3086457034,.github/actions/validate-author/index.js,Copilot,Bot,Copilot,"Applied the suggested message change to specify that the workflow can only be triggered on PRs filed by a repository owner, member, or collaborator. I've also run prettier to ensure consistent formatting in commit 18692e5.",Chang*,https://github.com/mlflow/mlflow/pull/15865
2217687471,3035882880,3246122368,app/common/src/main/java/stirling/software/common/service/TempFileCleanupService.java,Copilot,Bot,OpenAI_Codex,"The batch counter reset happens after the pause, but it should reset regardless of whether a pause occurs. Consider moving `processed = 0;` outside the pauseMs condition to ensure proper batch counting.",Mov*,https://github.com/Stirling-Tools/Stirling-PDF/pull/3992
2136883602,2911919930,3130921190,doc/codegen/pass_implementation_examples.md,Copilot,Bot,Copilot,Removed the redundant pipeline implementation example since it's already covered in the design document. See commit 98a443c.,Remov*,https://github.com/spcl/dace/pull/2036
2110110727,2872469431,3060998787,airbyte-integrations/connectors/source-mongodb-v2/metadata.yaml,theyueli,User,Devin,fixed.,Fix*,https://github.com/airbytehq/airbyte/pull/60252
2159355713,2946781008,3163786071,scripts/automation_generate.sh,Copilot,Bot,Copilot,Already completed in commit 300167e. The sdk_package entry point has been removed from tools/azure-sdk-tools/setup.py along with deleting the sdk_package.py file.,Remov*,https://github.com/Azure/azure-sdk-for-python/pull/41693
2196493008,3003818355,3217818042,docs/enterprise/mantine/index.md,greptile-apps[bot],Bot,Devin,"style: Missing links for RingProgress, SemiCircleProgress, and NumberFormatter components, unlike other component references above. Consider adding links for consistency.

```suggestion
## Progress & Feedback
- **[RingProgress](/docs/enterprise/mantine/ring-progress)** - Circular progress indicators
- **[SemiCircleProgress](/docs/enterprise/mantine/semi-circle-progress)** - Semi-circular progress displays
- **[NumberFormatter](/docs/enterprise/mantine/number-formatter)** - Format and display numbers with localization
```",Add*,https://github.com/reflex-dev/reflex-web/pull/1480
2193206320,2998745254,3213367725,tools/azure-sdk-tools/ci_tools/parsing/parse_functions.py,Copilot,Bot,Copilot,Reverted the changes in `parse_setup_py` function back to the original state. The namespace discovery logic now only applies to `parse_pyproject`. Commit bc37693f.,Chang*,https://github.com/Azure/azure-sdk-for-python/pull/41942
2202754927,3013276966,3225037054,ddns/provider/namesilo.py,Copilot,Bot,Copilot,Added documentation links for all API interfaces using @doc comments. Commit: a2a1d01,Add*,https://github.com/NewFuture/DDNS/pull/514
2108366122,2869868035,3092813223,documentation/integrations/script.md,Copilot,Bot,Copilot,I've removed this section from the documentation as requested. (0c5c5a5),Remov*,https://github.com/frenck/spook/pull/975
2147416726,2928952601,3138534395,src/sentry/integrations/source_code_management/language_parsers.py,iamrajjoshi,User,Cursor,added tests to verify behavior,Add*,https://github.com/getsentry/sentry/pull/93402
2144322051,2923595578,3123684653,mlflow/ml-package-versions.yml,Copilot,Bot,Copilot,Applied the suggestion to add --no-deps flag to the pip install command. Commit d75e086,Add*,https://github.com/mlflow/mlflow/pull/16112
2167104389,2958822221,3148932692,src/qcodes/dataset/data_set_protocol.py,Copilot,Bot,Copilot,"You're absolutely correct! I've fixed this cross-contamination issue. The problem was that when processing one toplevel parameter tree (e.g., y1), the method would incorrectly include other toplevel parameters (e.g., y2) that happen to depend on the same independent parameter (x).

The fix adds logic to exclude toplevel parameters that are not already part of the current collection:

```python
# Exclude toplevel parameters that are not already in our tree
toplevel_params = set(interdeps.dependencies.keys())
# Only exclude toplevel params that aren't already part of our collection
dependents = dependents - (toplevel_params - collected)
```

This ensures that each parameter tree remains separate while still allowing legitimate dependency chains within the same tree. Added a comprehensive test case to verify the fix. Commit: 3b1b0a7",Add*; Fix*,https://github.com/microsoft/Qcodes/pull/7240
2231525028,3056069675,3254714553,packages/http-client-csharp/generator/TestProjects/Spector.Tests/Http/Payload/Pageable/ContinuationTokenPaginationTests.cs,jorgerangel-msft,User,Copilot,"since we are skipping the pageable scenarios from being generated, could we change the test attribute to Ignore and keep these files or will the library get overridden on re-invocation of the generate script?",Chang*,https://github.com/microsoft/typespec/pull/7984
1896232593,2521288758,2756921963,tests/openai_handlers/test_openai_integration.py,entelligence-ai-pr-reviews[bot],Bot,Devin,"⚠️  Potential Issue:<br>
<strong>Model Change in async_stream Function</strong>
The change from 'gpt-4o-mini' to 'gpt-3.5-turbo' in the `async_stream` function could impact the function's behavior and output. It's crucial to ensure that 'gpt-3.5-turbo' meets the same requirements and expectations as 'gpt-4o-mini'. This change might introduce unexpected behavior or performance differences. 

**Actionable Steps:**
- Review the requirements and expected outputs for the `async_stream` function.
- Conduct thorough testing to verify that 'gpt-3.5-turbo' produces the desired results.
- Ensure no regressions are introduced with this model change.

This will help maintain the integrity and performance of the integration test.



---

",Chang*; Introduc*,https://github.com/AgentOps-AI/agentops/pull/603
2180517981,2979889671,3196510307,examples/promptframe/src/promptframe/engine.py,ellipsis-dev[bot],Bot,Cursor,"The progress bar update logic in the non-batch branch is redundant: results are first accumulated via as_completed and then overwritten by asyncio.gather. Consider refactoring to update progress within a single gather call while preserving order.
",Refactor*,https://github.com/567-labs/instructor/pull/1644
2101616073,2859754076,3081361910,lisa/operating_system.py,LiliDeng,User,Copilot,@copilot remove redundant f-string and quotes,Remov*,https://github.com/microsoft/lisa/pull/3816
